job and,9
bring in,9
, north,9
far western,9
land be,9
will hold,9
actually be,9
plan will,9
say australian,9
might not,9
summit in,9
reduce .,9
to prepare,9
the ethanol,9
a billion,9
see .,9
member be,9
leave to,9
the Opposition,9
give farmer,9
back the,9
process ,,9
and wheat,9
good .,9
line rental,8
grape Growers,8
work that,8
before .,8
barley and,8
past year,8
yield .,8
Korea 's,8
break ,,8
a fortnight,8
people can,8
's role,8
farm family,8
a south,8
chicken meat,8
throughout the,8
's export,8
have certainly,8
to assess,8
market the,8
Pastoralists and,8
Stewart say,8
very large,8
just under,8
National climate,8
they family,8
do business,8
, get,8
will begin,8
criticise the,8
- about,8
past month,8
be focus,8
of sugar,8
executive Ben,8
deal will,8
threat of,8
do on,8
competition in,8
ethanol industry,8
up as,8
party .,8
food processor,8
important that,8
strain of,8
turn out,8
relation to,8
desk and,8
the vine,8
the more,8
short of,8
to catch,8
development in,8
consumer in,8
fly .,8
most farmer,8
meanwhile a,8
application for,8
need of,8
anyway ,,8
feed ,,8
area that,8
yesterday that,8
greenhouse emission,8
the matter,8
Murray ,,8
with grower,8
investment .,8
cash flow,8
dollar and,8
regional manager,8
and could,8
, use,8
authority have,8
it hard,8
on rural,8
above average,8
the growth,8
with price,8
do all,8
the news,8
a dispute,8
know .,8
one farmer,8
cancer .,8
scientist be,8
entitlement .,8
have reveal,8
the database,8
for drought,8
overnight .,8
a hundred,8
Bush administration,8
solve the,8
pose a,8
hold onto,8
recommend a,8
the native,8
cause problem,8
, Ms,8
's National,8
Reserve Bank,8
, do,8
‚ .,8
Citrus grower,8
and territory,8
with no,8
have travel,8
$ 8,8
, those,8
the payment,8
not look,8
survey have,8
be accuse,8
property have,8
on whether,8
Apple and,8
the chief,8
speculation that,8
previously think,8
meet demand,8
lose they,8
australian company,8
' a,8
funding to,8
the face,8
election promise,8
will become,8
clear the,8
share .,8
past three,8
decade ,,8
concerned about,8
to rebuild,8
, $,8
trading .,8
, really,8
issue of,8
farm gate,8
- I,8
a legal,8
South Africa,8
its water,8
australian producer,8
be higher,8
a fairly,8
a multi-million,8
Incitec Pivot,8
in India,8
write to,8
change on,8
table in,8
competition .,8
wait to,8
deputy prime,8
on all,8
to negotiate,8
year the,8
detail of,8
news be,8
the agricultural,8
hear the,8
to reach,8
mineral and,8
the fuel,8
to South,8
Peter Beattie,8
small business,8
knock back,8
the irrigation,8
board ,,8
University say,8
resource be,8
cereal crop,8
a early,8
have improve,8
10 to,8
a change,8
on for,8
National Australia,8
trucking company,8
of import,8
rural worker,8
be surprise,8
pest and,8
from its,8
any more,8
of small,8
we own,8
Bass Strait,8
play down,8
the four,8
the canola,8
than in,8
news ,,8
pesticide and,8
Office of,8
by australian,8
than 50,8
to clear,8
the small,8
open to,8
's high,8
climate Centre,8
argue the,8
by government,8
about 15,8
Australia Bank,8
we look,8
the third,8
those be,8
process be,8
Brierley say,8
position to,8
almost a,8
Australian Farm,8
because you,8
of country,8
territory to,8
Rob Brierley,8
citrus canker,8
accuse the,8
see any,8
the initial,8
know they,8
to slow,8
about this,8
have accuse,8
Fisheries Minister,8
from farmer,8
to some,8
wheat pool,8
John Roach,8
harder for,8
the remote,8
west ,,8
be break,8
beef market,8
government in,8
local community,8
assessment of,8
farm policy,8
Hong Kong,8
for both,8
australian and,8
just not,8
show they,8
be brace,8
to seek,8
be load,8
6 million,8
all we,8
responsibility for,8
those who,8
not much,8
a poor,8
they just,8
the push,8
Malcolm Turnbull,8
situation ,,8
the election,8
gigalitre of,8
a market,8
its new,8
to contribute,8
track to,8
rain fall,8
have meet,8
test the,8
failure to,8
run a,8
the supply,8
million hectare,8
sector say,8
in sight,8
city and,8
a mixed,8
the poor,8
grain farmer,8
grow .,8
tonne in,8
water policy,8
produce in,8
forward to,8
Australian Agricultural,8
clear .,8
cut to,8
export industry,8
Queensland will,8
United Nations,8
stage .,8
the traditional,8
the yard,8
the Mary,8
they future,8
new survey,8
a issue,8
extend the,8
Cole have,8
can say,8
labelling law,8
than average,8
research to,8
, Japan,8
be significant,8
a tasmanian,8
begin in,8
be clear,8
pressure from,8
something like,8
fall be,8
will look,8
AQIS -rrb,8
McBride say,8
be burn,8
be this,8
cost they,8
mixed response,8
the temperature,8
announce the,8
nff 's,8
the package,8
region to,8
be establish,8
research project,8
group in,8
like a,8
evidence that,8
virus .,8
the saleyard,8
to US,8
Group ,,8
Adelaide ,,8
australian mining,8
way from,8
in world,8
to 12,8
to 15,8
should help,8
tender process,8
cattle have,8
job ,,8
and thing,8
El Nino,8
small community,8
authority in,8
in 2004,8
in 2002,8
Indonesia be,8
north-west of,8
easier for,8
in relation,8
Springs ,,8
Walker say,8
effect on,8
mob of,8
be kill,8
early in,8
the mainland,8
not need,8
the action,8
import to,8
affect ,,8
for environmental,8
in Hobart,8
a survey,8
raise about,8
marketing ,,8
AWB will,8
production of,8
be sure,8
Cyclone Larry,8
have less,8
decide whether,8
local industry,8
the population,8
be nothing,8
performance of,8
nothing to,8
by some,8
livestock industry,8
South-East Asia,8
it -rsb,8
animal cruelty,8
north-west .,8
hear that,8
John Agius,8
a lower,8
too expensive,8
lamb ,,8
capital gain,8
they come,8
cut .,8
trucking industry,8
what do,8
in most,8
what he,8
be relieve,8
agriculture be,8
water will,8
a commercial,8
's drought,8
a water,8
States be,8
town and,8
a state,8
year or,8
year on,8
centre .,8
grower at,8
Tasmania say,8
in NSW,8
for future,8
a profit,8
at around,8
and gas,8
Organisation -lrb,8
comply with,8
beef trade,8
a dairy,8
in SA,8
inquiry and,8
in production,8
be wipe,8
and low,8
ever see,8
and industry,8
more water,8
in at,8
over water,8
gas emission,8
in it,8
agreement on,8
be compete,8
biggest beef,8
under fire,8
do this,8
in five,8
will bring,8
treatment of,8
irrigator to,8
a contract,8
counsel assist,8
fund .,8
be yet,8
have work,8
oppose to,8
in March,8
head up,8
lift the,8
code .,8
give that,8
not as,8
compete for,8
those that,8
with ,,8
job to,8
manage to,8
resource .,8
its drought,8
the evidence,8
's central,8
play a,8
now a,8
, south,8
desk wheat,8
the mineral,8
what happen,8
here be,8
process and,8
look forward,8
pull out,8
for WA,8
will survive,8
of livestock,8
say rural,8
vow to,8
paddock to,8
call today,8
because a,8
billion ,,8
instead .,8
not all,8
wild dog,8
hold a,8
council 's,8
worth of,8
mobile phone,8
exploration company,8
the producer,8
council be,8
horse .,8
australian cattle,8
mining sector,8
he party,8
be watch,8
buyer in,8
will work,8
grower the,8
from WA,8
agree that,8
work hard,8
to act,8
saleyard in,8
in eastern,8
time it,8
south-east of,8
still very,8
be big,8
people on,8
know about,8
be commission,8
compare with,8
group will,8
against AWB,8
Smith say,8
thing .,8
1 billion,8
four month,8
ground water,8
spend a,8
milk processor,8
on in,8
weather .,8
weather ,,8
feed they,8
get more,8
40 million,8
water flow,8
not accept,8
to determine,8
spokesman Peter,8
during a,8
option .,8
wholesaler .,8
1 per,8
Agriculture ,,8
possibility of,8
well we,8
event be,8
be award,8
, leave,8
available .,8
have warn,8
tax incentive,8
go from,8
three time,8
australian veterinary,8
dry ,,8
dry .,8
movement of,8
have finally,8
oil and,8
have report,8
drive up,8
the EU,8
Federation ,,8
produce .,8
the consortium,8
status of,8
town ,,8
and green,8
that grower,8
government can,8
crop yield,8
rural industry,8
can expect,8
be further,8
and whether,8
issue have,8
the order,8
the man,8
to affect,8
fund for,8
a lead,8
suffer a,8
fix the,8
at that,8
Basin .,8
australian water,8
money that,8
will produce,8
the event,8
the resumption,8
show it,8
in drought,8
western Victoria,8
he crop,8
feed and,8
buyer from,8
the timber,8
fill the,8
new technology,8
the possibility,8
its lowest,8
now in,8
and high,8
control the,8
it get,8
now to,8
a one,8
Saddam Hussein,8
tree and,8
be disappoint,8
once again,8
and Australia,8
base in,8
be damage,8
be often,8
seed ,,8
price continue,8
public interest,8
decision ,,8
family .,8
Association be,8
crop the,8
room for,8
tasmanian government,8
15 million,8
next 10,8
, increase,8
Rural and,8
a concern,8
of product,8
Japan be,8
and remote,8
at Port,8
speed up,8
be trial,8
on AWB,8
25 year,8
wheat bug,8
we still,8
forecast .,8
government need,8
of local,8
review the,8
's single,8
all state,8
fall .,8
Johnson say,8
the type,8
double its,8
population .,8
manager David,8
to implement,8
they job,8
product and,8
by 2010,8
part in,8
legislation .,8
12 year,8
demand be,8
Territory Government,8
be it,8
compensation for,8
even with,8
authority .,8
control .,8
grow area,8
hectare .,8
rainfall in,8
up here,8
with water,8
which include,8
be pick,8
more and,8
will try,8
a decent,8
have suffer,8
Association -lrb,8
in Indonesia,8
- AQIS,8
chemical ,,8
that should,8
20 million,8
weed .,8
will push,8
around and,8
300 million,8
Federation 's,8
state election,8
stock loss,8
meet .,8
solution to,8
reform ,,8
fuel be,8
make to,8
premium price,8
be trialle,8
mill in,8
's agriculture,8
of get,8
severe frost,8
issue for,8
the total,8
of how,8
most people,8
of hay,8
year before,8
and give,8
every year,8
harvest have,8
to combat,8
expect ,,8
as he,8
and pear,8
could lead,8
push the,8
hear from,8
of low,8
percentage of,8
the skill,8
the Darling,8
drive the,8
stock number,8
for producer,8
Queensland Nationals,8
researcher say,8
private member,8
concern have,8
roll out,8
all this,8
be think,8
not quite,8
australian Bureau,8
the door,8
move the,8
way it,8
be different,8
January .,8
the import,8
lose its,8
say people,8
and local,8
weather bureau,8
the fight,8
city of,8
the Productivity,8
not support,8
impact .,8
do need,8
get access,8
bring the,8
and barley,8
wheat contract,8
site .,8
we also,8
low level,8
about half,8
oil be,8
, want,8
fire ,,8
senior counsel,8
, however,8
AWB to,8
hit out,8
member 's,8
market this,8
be label,8
supplies of,8
there that,7
only get,7
point where,7
to regulate,7
they actually,7
of future,7
the Coalition,7
carbon dioxide,7
western Queensland,7
very small,7
outside of,7
for Murray,7
million package,7
and silver,7
then you,7
the status,7
removal of,7
16 million,7
high of,7
past six,7
Govt to,7
be sign,7
with those,7
fuel and,7
the practice,7
of ethanol,7
have about,7
trade in,7
at be,7
australian Dairy,7
new figure,7
Limited say,7
oppose the,7
the forecast,7
come through,7
WA farmer,7
answer be,7
bid by,7
price hike,7
orchard in,7
the Reserve,7
usual .,7
up of,7
be clearly,7
smut have,7
to Saddam,7
up at,7
economy .,7
do we,7
and stock,7
mining boom,7
will then,7
and fruit,7
to head,7
with most,7
grower should,7
draft report,7
in just,7
be safe,7
Ian Campbell,7
Friday .,7
against a,7
grower could,7
promise to,7
and therefore,7
season for,7
but no,7
other way,7
a election,7
not sure,7
rise for,7
decision that,7
stock to,7
winter rain,7
cyclone Glenda,7
trial of,7
away ,,7
be catch,7
variety of,7
water savings,7
the weed,7
forecast to,7
Cowra abattoir,7
award for,7
scheme -lrb,7
, two,7
Mr Agius,7
major competitor,7
chance to,7
on illegal,7
but for,7
boost the,7
the controversial,7
canola ,,7
Wilson Tuckey,7
beef Association,7
price a,7
include Australia,7
past few,7
have jump,7
Government for,7
to around,7
a second,7
, believe,7
head .,7
for human,7
bottom line,7
or two,7
, dairy,7
in September,7
wool have,7
have appoint,7
production will,7
success of,7
weekend ,,7
rail ,,7
to customer,7
have back,7
executive officer,7
new quarantine,7
China have,7
have change,7
have stop,7
Ward say,7
in history,7
town be,7
in storage,7
with he,7
condition of,7
for use,7
Bartholomaeus say,7
will offer,7
temperature and,7
of milk,7
of mine,7
$ 9,7
or in,7
almost double,7
a motion,7
strategy .,7
step closer,7
a young,7
technology to,7
event .,7
hobby farmer,7
Barossa Valley,7
a 50,7
support and,7
be transport,7
take action,7
not come,7
responsibility to,7
a US,7
be plant,7
outcome of,7
in response,7
a share,7
over $,7
over .,7
rural financial,7
and higher,7
Smith from,7
program in,7
commission by,7
first of,7
price set,7
see what,7
agreement ,,7
its toll,7
another development,7
out what,7
States and,7
to gain,7
hardest hit,7
the application,7
a difficult,7
new code,7
but you,7
Australia with,7
the detail,7
cent over,7
farming ,,7
with government,7
change a,7
drop off,7
of genetically,7
have discover,7
scheme the,7
they grain,7
from producer,7
fight the,7
Indonesia ,,7
Indonesia .,7
... we,7
to local,7
a private,7
US Department,7
the large,7
discussion with,7
think you,7
across northern,7
be huge,7
consumer will,7
Asia ,,7
also show,7
owner of,7
people would,7
send fruit,7
crop that,7
a long-term,7
two third,7
levy to,7
ease the,7
lamb be,7
$ 12,7
plant will,7
$ 90,7
: I,7
to salvage,7
action to,7
it up,7
Young ,,7
president Peter,7
per year,7
Malcolm Bartholomaeus,7
we put,7
it still,7
Port Lincoln,7
very little,7
be simply,7
Union say,7
than 40,7
than 70,7
be donate,7
have identify,7
smut .,7
next season,7
to donate,7
damage by,7
too early,7
river system,7
sector of,7
joint venture,7
- will,7
suggest the,7
Pine Creek,7
the capacity,7
the return,7
we now,7
could face,7
Peter McBride,7
that for,7
government should,7
control over,7
process of,7
with Japan,7
AWB say,7
and money,7
on some,7
the ABC,7
have approve,7
situation be,7
they on,7
two company,7
the american,7
claim of,7
dairy company,7
yellow leaf,7
and better,7
australian grain,7
it back,7
metal price,7
they business,7
not change,7
period ,,7
I ,,7
growth and,7
Australia can,7
unless they,7
past 12,7
a potential,7
happen to,7
put pressure,7
charge .,7
that any,7
of uranium,7
the Cowra,7
a local,7
of another,7
than other,7
move will,7
with and,7
's south-west,7
limit the,7
dam in,7
Brisbane and,7
tough season,7
to strike,7
mark the,7
never see,7
minister John,7
the scientific,7
local council,7
a slight,7
all be,7
will investigate,7
for major,7
a victorian,7
George say,7
give evidence,7
wheat have,7
be mainly,7
very dry,7
boundary .,7
National Cattlemen,7
crop of,7
the recovery,7
box ,,7
the Premier,7
anything to,7
crop to,7
near Childers,7
city ,,7
just get,7
Pilbara region,7
the environmental,7
child to,7
in Iraq,7
can use,7
of biofuel,7
pasture and,7
same as,7
transport ,,7
Executive director,7
more people,7
propose change,7
the WTO,7
bull sale,7
and land,7
have express,7
extend its,7
they product,7
price that,7
emission .,7
the success,7
order of,7
market will,7
order to,7
cane farmer,7
the month,7
import and,7
sowing crop,7
tour of,7
and drought,7
Environment Minister,7
a level,7
have deny,7
factor in,7
and less,7
new industry,7
that one,7
mineral exploration,7
would probably,7
to 200,7
one third,7
mine have,7
cut by,7
have close,7
can now,7
fishing boat,7
to 100,7
a `,7
industry as,7
in come,7
recent year,7
latest figure,7
the normal,7
have attract,7
five or,7
be approve,7
deal be,7
wheat future,7
not meet,7
a statement,7
say grain,7
to roll,7
award .,7
obviously the,7
dairy and,7
1.5 million,7
dispute over,7
forward ,,7
forward .,7
mean a,7
drought support,7
very well,7
be major,7
industry that,7
southern Australia,7
region in,7
challenge to,7
paddock ,,7
worse than,7
regional centre,7
approve by,7
one hundred,7
and probably,7
a point,7
speak out,7
group to,7
WTO -rrb,7
can to,7
and obviously,7
heat up,7
cent be,7
cent by,7
grain trader,7
for about,7
authority to,7
be expose,7
threat .,7
customer .,7
get this,7
they sheep,7
over and,7
national ',7
the place,7
kilometre south,7
competition with,7
rate be,7
its decision,7
encourage to,7
australian sheep,7
go forward,7
they toll,7
push by,7
Springs .,7
the great,7
stage of,7
be emerge,7
if that,7
stay in,7
fishing licence,7
situation where,7
the co-operative,7
be where,7
livestock price,7
most important,7
the grape,7
viability of,7
other thing,7
affect .,7
's Goulburn,7
a factor,7
a part,7
growth of,7
cotton grower,7
spokesman Gavan,7
by grower,7
availability of,7
beat the,7
litre .,7
influx of,7
nff president,7
resource management,7
have access,7
protocol ,,7
protocol .,7
just as,7
in charge,7
heavy rain,7
Wine grape,7
weather pattern,7
commodity analyst,7
National University,7
liberal Senator,7
's ability,7
pressure .,7
sell at,7
meat .,7
of good,7
general meeting,7
bill ,,7
Murray and,7
call a,7
Sydney and,7
wheat be,7
for irrigation,7
bale of,7
capitalise on,7
choose to,7
500 million,7
to Tasmania,7
- WTO,7
capital of,7
grape vine,7
a annual,7
probably be,7
capacity .,7
in favour,7
be fall,7
have pay,7
analyst be,7
grain company,7
on import,7
' time,7
and wool,7
own the,7
component of,7
Zealand 's,7
to record,7
, worth,7
and buy,7
Anderson say,7
for animal,7
desk be,7
cattle feedlot,7
have use,7
way through,7
of average,7
mean we,7
cent last,7
health of,7
Group say,7
35 per,7
the support,7
potential to,7
the real,7
a complete,7
of world,7
tonne for,7
Mr Beazley,7
worry the,7
association -lrb,7
he also,7
's north-east,7
mean there,7
a really,7
new market,7
urge the,7
's wine,7
id system,7
the rail,7
and country,7
around .,7
animal id,7
Australia do,7
Elders say,7
a permanent,7
development and,7
hold the,7
shortage and,7
tropical cyclone,7
district ,,7
district .,7
be two,7
- but,7
not prepare,7
new system,7
be strong,7
's rural,7
water on,7
7 million,7
import into,7
any way,7
resident of,7
study have,7
line ,,7
everyone be,7
nearly $,7
to worsen,7
, would,7
fund a,7
cattle to,7
leaf curl,7
to now,7
head to,7
no other,7
once a,7
not we,7
not at,7
to dump,7
four to,7
job be,7
four or,7
be wait,7
its worst,7
expense of,7
the survey,7
job in,7
be study,7
, grape,7
's resource,7
rice ,,7
to cover,7
understand that,7
offer a,7
we only,7
line be,7
submission on,7
cent reduction,7
force .,7
each .,7
a difference,7
breach of,7
's be,7
effect .,7
subsidy ,,7
June .,7
in total,7
for US,7
beef price,7
's go,7
billion of,7
immediately .,7
the smaller,7
Hydro sale,7
confident the,7
power over,7
body have,7
line in,7
line of,7
to two,7
farmer the,7
price down,7
legislation be,7
of China,7
very concerned,7
to remain,7
awb .,7
be successful,7
close ,,7
help with,7
March ,,7
or even,7
plant to,7
the dam,7
to three,7
farm community,7
of major,7
have deliver,7
people 's,7
picture of,7
asian market,7
admit it,7
tax deduction,7
much water,7
consider .,7
damage cause,7
there to,7
reach the,7
be question,7
member ,,7
30 millimetre,7
from we,7
accept the,7
the Southern,7
it want,7
and Japan,7
overall ,,7
we expect,7
be fight,7
$ 150,7
people do,7
virus in,7
have donate,7
we hope,7
conference .,7
Limited ,,7
and particularly,7
may help,7
be harvest,7
Banana grower,7
surround the,7
negotiate with,7
be draw,7
new export,7
Coles Myer,7
ethanol and,7
idea to,7
identify the,7
north western,7
's quarantine,7
think a,7
develop country,7
have .,7
something to,7
inquiry report,7
ask they,7
the -rsb,7
to people,7
product from,7
to check,7
practice of,7
well be,7
the the,7
grape glut,7
pretty well,7
there would,7
with its,7
annual general,7
organisation ,,7
and many,7
few day,7
the horse,7
subject to,7
grain grow,7
be low,7
have unveil,7
220 million,7
Water ,,7
the fishery,7
to cost,7
cherry grower,7
base metal,7
hand ,,7
much better,7
if not,7
southern state,7
for work,7
worker on,7
another .,7
between grower,7
to New,7
be nearly,7
indicator fall,7
would help,7
drive by,7
know how,7
US export,7
two to,7
the legislation,7
, Canada,7
fruit for,7
with one,7
chairman Brendan,7
to lead,7
also affect,7
Birdsville Track,7
into AWB,7
shore up,7
Queensland fruit,7
ore price,7
farm group,7
dam .,7
by farmer,7
the nt,7
say cattle,7
debate .,7
debate ,,7
export licence,7
have destroy,7
the audit,7
with two,7
for local,7
scheme will,7
will affect,7
seek to,7
body .,7
, sheep,7
summer rain,7
for five,7
hit ,,7
question ,,7
16 per,7
Heffernan say,7
effect from,7
on New,7
which represent,7
Field day,7
it out,7
country town,7
improve transparency,7
locust plague,7
quickly .,7
rule ,,7
million project,7
for manage,7
be negotiate,7
aboriginal land,7
feed for,7
the Koreans,7
's Pilbara,7
south-west Victoria,7
be head,7
expansion of,7
it now,7
and help,7
family in,7
claim today,7
they work,7
while some,7
find enough,7
to offset,7
three day,7
the better,7
when he,7
on offer,7
Australia that,7
of land,7
come off,7
August ,,7
, Senator,7
encourage the,7
far ,,7
they find,7
now on,7
the european,7
recommend the,7
relationship with,7
determine the,7
job for,7
which he,7
kick off,7
we all,7
ban from,7
always a,7
a last,7
down from,7
to track,7
rainfall ,,7
difference in,7
before we,7
the feedlot,7
remain a,7
will buy,7
be halt,7
, Malcolm,7
a vet,7
legal advice,7
report 's,7
have on,7
vegetation .,7
other market,7
analyst Malcolm,7
influence the,7
form a,7
have contribute,7
like this,7
limit .,7
of one,7
be farmer,7
a property,7
figure from,7
Association 's,7
7 per,7
inland rail,7
committee ,,7
and reduce,7
hopeful of,7
Corporation say,7
and demand,7
move .,7
main street,7
they for,7
at just,7
farm organisation,7
campaign be,7
Agriculture Committee,7
to generate,7
present in,7
the science,7
budget .,7
other than,7
Korea ,,7
lead up,7
fight against,7
, since,7
Canberra ,,7
sale this,7
increase of,7
sale at,7
increase demand,7
be protect,7
as farmer,7
than that,7
as many,7
the performance,7
hay ,,7
can look,7
edge of,7
a look,7
move away,7
far west,7
River have,7
we start,7
attack on,7
death of,7
, meat,7
that water,7
be trade,7
tell to,7
price cut,7
the call,7
's harvest,7
say on,7
International ,,7
finding of,7
from Tasmania,7
fuel rebate,7
, development,7
for Agriculture,7
tackle the,7
fair bit,7
say beef,7
of fresh,7
millimetre in,7
of bird,7
coast ,,7
home .,7
suggestion that,7
say water,7
under new,7
more efficient,7
Head of,7
in new,7
consumer .,7
sheep that,7
at present,7
where you,7
over to,7
provide the,7
be guarantee,7
sector will,7
have resign,7
of winter,7
that those,7
of day,7
over 30,7
around for,7
thing for,7
improve .,7
's Riverland,7
proposal .,7
3 billion,7
year ',7
and biodiesel,7
no ,,7
to consumer,7
be three,7
remain in,7
$ 5,000,7
April .,7
it give,7
put together,7
its wheat,7
while they,7
increase ,,7
australian pesticide,7
it easier,7
in for,7
driver be,7
grain to,7
global warming,7
product to,7
outlook be,7
trial have,7
Queensland to,7
or five,7
of talk,7
water level,7
day be,7
rural business,7
on farmer,7
day to,7
crack down,7
experience in,7
breach the,7
Hill ,,7
Ian Macfarlane,7
and mining,7
be partly,7
fire have,7
and condition,7
market place,7
Europe .,7
: survey,7
Fargher say,7
and use,7
australian National,7
park .,7
condition for,7
and business,7
State 's,7
be fund,7
farm Bill,7
the Agriculture,7
after they,7
a call,7
show .,7
to comply,7
clean and,7
price fall,7
a trial,7
the confidence,7
nation .,7
key issue,7
view ,,7
sheep export,7
banana grower,7
in you,7
control and,7
statement to,7
but AWB,7
to wait,7
, Graincorp,7
can take,7
water have,7
they price,7
then ,,7
stock market,7
leave in,7
States to,7
and where,7
scheme have,7
higher fuel,7
not able,7
within a,7
agree with,7
sell water,7
the north-west,7
to about,6
the edge,6
the removal,6
effort have,6
begin .,6
not that,6
highlight the,6
can only,6
Committee ,,6
WA be,6
export protocol,6
reduce water,6
station ,,6
station .,6
wine region,6
the funding,6
Murray Bridge,6
drought affect,6
track .,6
produce the,6
like it,6
tasmanian farmer,6
like we,6
be slow,6
break a,6
, awb,6
the strength,6
, ask,6
a position,6
drought package,6
assess the,6
release the,6
survey by,6
south-eastern Australia,6
family have,6
sure we,6
that money,6
off ,,6
estimate be,6
be boost,6
favour of,6
have learn,6
the desert,6
be double,6
Parliamentary Secretary,6
first year,6
without the,6
exporter have,6
herd .,6
and Murrumbidgee,6
from animal,6
appear in,6
say even,6
threaten the,6
people for,6
future be,6
to assist,6
and Pear,6
carbon emission,6
public and,6
at we,6
in such,6
new national,6
competition at,6
hope a,6
link between,6
message to,6
economy ,,6
the shortage,6
gain tax,6
kilometre ,,6
raise concern,6
new record,6
arrive in,6
action plan,6
way forward,6
the sugar,6
hope they,6
environment ,,6
consumer to,6
Opposition say,6
crop failure,6
announce by,6
Riverland and,6
lamb and,6
300,000 tonne,6
Friday ,,6
until next,6
continue dry,6
Services ,,6
and private,6
the wild,6
early ,,6
only way,6
River system,6
reason to,6
track for,6
with what,6
while other,6
Vaile ,,6
more likely,6
Allan Burgess,6
analyst Paul,6
CSIRO say,6
stock in,6
, victorian,6
have speak,6
to collect,6
Bacchus Marsh,6
that time,6
, set,6
the Institute,6
in area,6
to recognise,6
copper ,,6
factory in,6
kilogram clean,6
other in,6
company do,6
to learn,6
to share,6
transport sector,6
visa program,6
Arnhem Land,6
be refuse,6
a five,6
feral animal,6
restriction on,6
reflect the,6
Authority .,6
be estimate,6
a takeover,6
canola .,6
the entire,6
in sale,6
daylight saving,6
for access,6
program for,6
not understand,6
meeting .,6
can work,6
and Energy,6
from $,6
be defend,6
be rise,6
Agricultural Company,6
record a,6
record $,6
also call,6
the Greens,6
the Cattle,6
very very,6
David Johnson,6
at its,6
practice and,6
Government and,6
lodge a,6
sheep producer,6
the Darwin,6
by 10,6
station be,6
Melbourne and,6
North Queensland,6
the 2004,6
Irrigation Scheme,6
grower need,6
Valley and,6
leave a,6
on climate,6
, WA,6
Industries and,6
Sunbeam Foods,6
summer ,,6
of large,6
, go,6
and agricultural,6
town to,6
Professor of,6
citrus grower,6
condition to,6
impose on,6
take into,6
biodiesel industry,6
the USDA,6
drop the,6
growth ,,6
of price,6
central australian,6
rail network,6
the owner,6
below average,6
Govt accuse,6
65 per,6
industry analyst,6
put down,6
and retailer,6
year due,6
the overall,6
cover the,6
to Europe,6
fire blight,6
behind the,6
former managing,6
you go,6
on Mars,6
handling of,6
problem and,6
dominate the,6
young farmer,6
the investment,6
over ,,6
price pay,6
earmark for,6
talk up,6
a remote,6
wheat for,6
talk of,6
on you,6
Davis say,6
program be,6
have claim,6
he expect,6
devastate by,6
one year,6
be allocate,6
with depression,6
to pass,6
's fruit,6
the record,6
communication between,6
scientist say,6
delivery of,6
its latest,6
Zealand and,6
they livestock,6
Ron Boswell,6
high ,,6
the option,6
best way,6
say those,6
canola oil,6
farming .,6
on wheat,6
1 .,6
a official,6
Immigration Department,6
yes ,,6
The Federal,6
question of,6
make from,6
Mr O'Connor,6
people out,6
's power,6
really need,6
fee ,,6
tree .,6
disease that,6
abattoir in,6
of breast,6
then that,6
status quo,6
excess of,6
Gold mine,6
it start,6
that because,6
think of,6
wind and,6
this drought,6
question be,6
local grower,6
sense of,6
people want,6
smut find,6
to pump,6
cent fall,6
down there,6
just $,6
destruction of,6
resource in,6
from one,6
who want,6
this summer,6
$ 70,6
$ 80,6
price on,6
just need,6
crisis in,6
after its,6
, good,6
meeting to,6
for not,6
be lucky,6
we come,6
it at,6
than we,6
a move,6
news .,6
to where,6
a oversupply,6
to wheat,6
latest round,6
farm dam,6
contain the,6
drought will,6
go under,6
colleague .,6
will keep,6
for one,6
than 60,6
oil-for-food Inquiry,6
last minute,6
bank be,6
transport industry,6
waste water,6
lot better,6
the length,6
can still,6
ban be,6
ban in,6
the black,6
damage in,6
debate about,6
consumption of,6
account for,6
food safety,6
a bumper,6
on new,6
stock feed,6
the five,6
into they,6
- ec,6
public hearing,6
the vegetable,6
a proposal,6
processing industry,6
to claim,6
who will,6
in both,6
could fall,6
country but,6
chain ,,6
property that,6
just about,6
2007 .,6
reduce greenhouse,6
pig be,6
be achieve,6
the ACT,6
coal ,,6
but grower,6
grow on,6
its export,6
Food and,6
the extent,6
involvement in,6
also mean,6
relief .,6
Australia but,6
will drop,6
million loss,6
opportunity and,6
back call,6
weather condition,6
have establish,6
why it,6
estimate for,6
product that,6
phone line,6
be write,6
US industry,6
get away,6
Linda Hewitt,6
import the,6
set of,6
the official,6
and offer,6
of different,6
a system,6
wool be,6
they cattle,6
save water,6
citrus fruit,6
inspect the,6
large ,,6
the implication,6
very big,6
with awb,6
to join,6
north-west Queensland,6
community have,6
account .,6
biodiesel .,6
and fishing,6
other people,6
government do,6
release to,6
in which,6
use more,6
so you,6
spread the,6
and provide,6
that make,6
size ,,6
and victorian,6
release by,6
two cent,6
rain over,6
gold and,6
red meat,6
's lead,6
the auction,6
loss ,,6
next couple,6
Jock Laurie,6
and trade,6
strategic plan,6
have concern,6
a warning,6
soil moisture,6
out across,6
welfare ,,6
for exceptional,6
Parliament .,6
Table grape,6
Wimmera region,6
discussion paper,6
have look,6
Truss say,6
situation .,6
not allow,6
the medium,6
, high,6
from northern,6
which show,6
's Wimmera,6
world and,6
of whether,6
that two,6
market remain,6
just for,6
irrigator .,6
the Mallee,6
mean more,6
draw up,6
just can,6
bluefin tuna,6
number have,6
student to,6
package ,,6
